analysis_view,conference,analysis_stratum,module,metric,n,mean,trimmed_mean_20,median,q1,q3,min,max,design_weighted_mean,status
foundation_200,ICML,all,introduction,main_word_share,11,0.165911,0.169586,0.1771,0.1215,0.21,0.067422,0.25,0.15848694,interim
foundation_200,ICML,all,introduction,figures,11,0.272727,0.142857,0.0,0.0,0.5,0.0,1.0,0.24533107,interim
foundation_200,ICML,all,introduction,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,introduction,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,introduction,displayed_equations,11,0.181818,0.0,0.0,0.0,0.0,0.0,2.0,0.083191851,interim
foundation_200,ICML,all,introduction,visual_objects,11,0.272727,0.142857,0.0,0.0,0.5,0.0,1.0,0.24533107,interim
foundation_200,ICML,all,introduction,visual_objects_per_1000_words,11,0.269782,0.124008,0.0,0.0,0.434028,0.0,1.128668,0.249982816,interim
foundation_200,ICML,all,introduction,equations_per_1000_words,11,0.115075,0.0,0.0,0.0,0.0,0.0,1.265823,0.05265307,interim
foundation_200,ICML,all,introduction,visual_share_within_main,11,0.027456,0.012987,0.0,0.0,0.045455,0.0,0.111111,0.025286824,interim
foundation_200,ICML,all,introduction,equation_share_within_main,10,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.00463138,interim
foundation_200,ICML,all,related_work,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,all,related_work,estimated_words,11,544.545455,514.285714,480.0,420.0,650.5,300.0,904.0,544.731748727,interim
foundation_200,ICML,all,related_work,main_word_share,11,0.096616,0.091468,0.082,0.0712,0.117937,0.047,0.1705,0.096991497,interim
foundation_200,ICML,all,related_work,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,visual_objects_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,equations_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,related_work,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,method,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,all,method,estimated_words,11,1602.818182,1608.0,1700.0,1185.0,2015.5,842.0,2500.0,1614.488964354,interim
foundation_200,ICML,all,method,main_word_share,11,0.254963,0.253286,0.242,0.20595,0.31455,0.15,0.350593,0.25598319,interim
foundation_200,ICML,all,method,figures,11,1.818182,1.857143,2.0,1.0,3.0,0.0,4.0,2.037351443,interim
foundation_200,ICML,all,method,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,method,algorithms,11,0.272727,0.0,0.0,0.0,0.0,0.0,2.0,0.185059423,interim
foundation_200,ICML,all,method,displayed_equations,11,8.454545,7.571429,7.0,4.0,12.0,0.0,25.0,8.388794567,interim
foundation_200,ICML,all,method,visual_objects,11,2.090909,2.142857,2.0,1.0,3.0,0.0,4.0,2.222410866,interim
foundation_200,ICML,all,method,visual_objects_per_1000_words,11,1.278883,1.174902,1.158749,0.895612,1.556632,0.0,3.278689,1.377493381,interim
foundation_200,ICML,all,method,equations_per_1000_words,11,5.485518,5.117354,4.102564,2.282353,8.762945,0.0,13.12336,5.383971389,interim
foundation_200,ICML,all,method,visual_share_within_main,11,0.246677,0.21345,0.25,0.111111,0.286364,0.0,0.666667,0.236231018,interim
foundation_200,ICML,all,method,equation_share_within_main,10,0.863693,0.881155,0.861111,0.773529,1.0,0.6,1.0,0.889018311,interim
foundation_200,ICML,all,theory,present,11,0.454545,0.428571,0.0,0.0,1.0,0.0,1.0,0.388794567,interim
foundation_200,ICML,all,theory,estimated_words,11,460.454545,182.857143,0.0,0.0,550.0,0.0,2085.0,363.170628122,interim
foundation_200,ICML,all,theory,main_word_share,11,0.075182,0.031429,0.0,0.0,0.0925,0.0,0.33,0.059533107,interim
foundation_200,ICML,all,theory,figures,11,0.818182,0.0,0.0,0.0,0.0,0.0,6.0,0.735993209,interim
foundation_200,ICML,all,theory,tables,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,theory,algorithms,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.041595925,interim
foundation_200,ICML,all,theory,displayed_equations,11,1.454545,0.857143,0.0,0.0,2.5,0.0,6.0,1.147707979,interim
foundation_200,ICML,all,theory,visual_objects,11,1.0,0.142857,0.0,0.0,0.5,0.0,7.0,0.879456706,interim
foundation_200,ICML,all,theory,visual_objects_per_1000_words,5,2.252786,1.532421,0.479616,0.0,4.117647,0.0,6.666667,1.84341815,interim
foundation_200,ICML,all,theory,equations_per_1000_words,5,4.15925,4.292566,4.444444,2.877698,5.555556,1.764706,6.153846,4.313707168,interim
foundation_200,ICML,all,theory,visual_share_within_main,11,0.088589,0.038961,0.0,0.0,0.136364,0.0,0.368421,0.06273981,interim
foundation_200,ICML,all,theory,equation_share_within_main,10,0.115196,0.100327,0.083333,0.0,0.226471,0.0,0.3,0.093747915,interim
foundation_200,ICML,all,experimental_design,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.958404075,interim
foundation_200,ICML,all,experimental_design,estimated_words,11,604.818182,536.142857,533.0,440.0,615.0,0.0,1370.0,645.600169805,interim
foundation_200,ICML,all,experimental_design,main_word_share,11,0.106206,0.096929,0.088,0.07355,0.1342,0.0,0.222,0.113283082,interim
foundation_200,ICML,all,experimental_design,figures,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,experimental_design,tables,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,experimental_design,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,experimental_design,displayed_equations,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,experimental_design,visual_objects,11,0.181818,0.0,0.0,0.0,0.0,0.0,1.0,0.203735144,interim
foundation_200,ICML,all,experimental_design,visual_share_within_main,11,0.018365,0.0,0.0,0.0,0.0,0.0,0.111111,0.020579308,interim
foundation_200,ICML,all,experimental_design,equation_share_within_main,10,0.011111,0.0,0.0,0.0,0.0,0.0,0.111111,0.012602394,interim
foundation_200,ICML,all,experimental_design,visual_objects_per_1000_words,10,0.325225,0.0,0.0,0.0,0.0,0.0,1.639344,0.345677324,interim
foundation_200,ICML,all,experimental_design,equations_per_1000_words,10,0.090909,0.0,0.0,0.0,0.0,0.0,0.909091,0.096626137,interim
foundation_200,ICML,all,results,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.958404075,interim
foundation_200,ICML,all,results,estimated_words,11,845.727273,874.571429,850.0,665.0,1196.0,0.0,1351.0,866.247028875,interim
foundation_200,ICML,all,results,main_word_share,11,0.14896,0.155937,0.1557,0.129528,0.1804,0.0,0.255,0.151546461,interim
foundation_200,ICML,all,results,figures,11,2.0,1.428571,1.0,0.0,3.0,0.0,7.0,1.939728353,interim
foundation_200,ICML,all,results,tables,11,2.363636,2.428571,2.0,2.0,3.0,0.0,5.0,2.528013582,interim
foundation_200,ICML,all,results,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,results,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,results,visual_objects,11,4.363636,4.0,4.0,3.0,5.0,0.0,10.0,4.467741936,interim
foundation_200,ICML,all,results,visual_share_within_main,11,0.389851,0.403388,0.375,0.283422,0.540936,0.0,0.636364,0.398490415,interim
foundation_200,ICML,all,results,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,results,visual_objects_per_1000_words,10,5.260961,5.132831,5.199369,4.301242,5.882353,2.390438,8.196721,5.265968094,interim
foundation_200,ICML,all,results,equations_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,ablation,present,11,0.727273,0.857143,1.0,0.5,1.0,0.0,1.0,0.814940577,interim
foundation_200,ICML,all,ablation,estimated_words,11,425.545455,363.0,465.0,63.0,540.0,0.0,1100.0,476.842105296,interim
foundation_200,ICML,all,ablation,main_word_share,11,0.065073,0.063972,0.075,0.0153,0.098,0.0,0.148,0.07291701,interim
foundation_200,ICML,all,ablation,figures,11,0.909091,0.428571,0.0,0.0,1.0,0.0,5.0,1.018675722,interim
foundation_200,ICML,all,ablation,tables,11,1.454545,0.857143,1.0,0.0,2.0,0.0,8.0,1.629881155,interim
foundation_200,ICML,all,ablation,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,ablation,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,ablation,visual_objects,11,2.363636,1.714286,1.0,0.0,3.5,0.0,9.0,2.648556876,interim
foundation_200,ICML,all,ablation,visual_share_within_main,11,0.202812,0.178139,0.125,0.0,0.348485,0.0,0.529412,0.227259109,interim
foundation_200,ICML,all,ablation,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,ablation,visual_objects_per_1000_words,8,4.862263,4.709967,4.601648,2.355769,6.884164,0.0,10.638298,4.862262823,interim
foundation_200,ICML,all,ablation,equations_per_1000_words,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,present,11,0.909091,1.0,1.0,1.0,1.0,0.0,1.0,0.898132428,interim
foundation_200,ICML,all,conclusion,estimated_words,11,153.0,156.857143,170.0,109.0,195.0,0.0,266.0,151.613752121,interim
foundation_200,ICML,all,conclusion,main_word_share,11,0.025689,0.026511,0.028,0.02054,0.0305,0.0,0.041,0.025410545,interim
foundation_200,ICML,all,conclusion,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,visual_objects_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,equations_per_1000_words,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,conclusion,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,limitations,present,11,0.727273,0.857143,1.0,0.5,1.0,0.0,1.0,0.814940577,interim
foundation_200,ICML,all,limitations,estimated_words,11,120.818182,115.571429,101.0,49.0,190.0,0.0,300.0,135.382003405,interim
foundation_200,ICML,all,limitations,main_word_share,9,0.014251,0.013466,0.0151,0.0,0.02,0.0,0.034,0.016408393,interim
foundation_200,ICML,all,limitations,figures,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,limitations,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,limitations,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,limitations,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,limitations,visual_objects,11,0.090909,0.0,0.0,0.0,0.0,0.0,1.0,0.101867572,interim
foundation_200,ICML,all,limitations,visual_share_within_main,11,0.010101,0.0,0.0,0.0,0.0,0.0,0.111111,0.011318619,interim
foundation_200,ICML,all,limitations,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,limitations,visual_objects_per_1000_words,8,0.416667,0.0,0.0,0.0,0.0,0.0,3.333333,0.416666667,interim
foundation_200,ICML,all,limitations,equations_per_1000_words,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,appendix,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,all,appendix,estimated_words,11,3186.454545,2210.857143,2237.0,1789.5,2610.0,335.0,14780.0,2580.960101485,interim
foundation_200,ICML,all,appendix,figures,11,3.454545,3.142857,3.0,1.0,5.5,0.0,10.0,3.690152802,interim
foundation_200,ICML,all,appendix,tables,11,2.909091,2.714286,3.0,1.0,4.0,0.0,7.0,3.018675722,interim
foundation_200,ICML,all,appendix,algorithms,11,0.272727,0.142857,0.0,0.0,0.5,0.0,1.0,0.305602716,interim
foundation_200,ICML,all,appendix,displayed_equations,11,3.545455,1.571429,1.0,0.0,3.5,0.0,23.0,2.526315789,interim
foundation_200,ICML,all,appendix,visual_objects,11,6.636364,6.714286,7.0,4.0,8.5,0.0,12.0,7.01443124,interim
foundation_200,ICML,all,appendix,visual_objects_per_1000_words,11,4.176265,3.550572,3.636364,2.556641,4.357671,0.0,14.925373,4.422271674,interim
foundation_200,ICML,all,appendix,equations_per_1000_words,11,1.738494,0.734616,0.862069,0.0,1.319595,0.0,11.940299,1.817491736,interim
foundation_200,ICML,all,appendix,visual_share_within_main,11,0.598087,0.584692,0.636364,0.398026,0.762032,0.0,1.222222,0.631827508,interim
foundation_200,ICML,all,appendix,equation_share_within_main,10,0.338598,0.205997,0.1425,0.029412,0.458333,0.0,1.15,0.298480763,interim
foundation_200,ICML,all,other,present,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,all,other,estimated_words,11,1162.454545,1204.571429,1000.0,795.0,1700.0,32.0,2200.0,1167.210526319,interim
foundation_200,ICML,all,other,figures,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,tables,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,algorithms,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,displayed_equations,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,visual_objects,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,visual_objects_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,equations_per_1000_words,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,visual_share_within_main,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,equation_share_within_main,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,all,other,main_word_share,4,0.042975,0.042975,0.00495,0.003675,0.04425,0.0,0.162,0.042975,interim
foundation_200,ICML,oral,abstract,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,abstract,estimated_words,9,199.333333,189.142857,181.0,172.0,208.0,155.0,315.0,199.333333333,interim
foundation_200,ICML,oral,abstract,main_word_share,9,0.036327,0.035992,0.032542,0.028,0.045,0.025,0.05,0.036326917,interim
foundation_200,ICML,oral,abstract,figures,9,0.222222,0.142857,0.0,0.0,0.0,0.0,1.0,0.222222222,interim
foundation_200,ICML,oral,abstract,tables,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,abstract,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,abstract,displayed_equations,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,abstract,visual_objects,9,0.222222,0.142857,0.0,0.0,0.0,0.0,1.0,0.222222222,interim
foundation_200,ICML,oral,abstract,visual_objects_per_1000_words,9,1.006328,0.453515,0.0,0.0,0.0,0.0,5.882353,1.006328457,interim
foundation_200,ICML,oral,abstract,equations_per_1000_words,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,abstract,visual_share_within_main,9,0.019737,0.007519,0.0,0.0,0.0,0.0,0.125,0.019736842,interim
foundation_200,ICML,oral,abstract,equation_share_within_main,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,introduction,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,introduction,estimated_words,9,855.444444,882.285714,900.0,700.0,1030.0,375.0,1148.0,855.444444444,interim
foundation_200,ICML,oral,introduction,main_word_share,9,0.152225,0.1553,0.167,0.114,0.18,0.067422,0.2155,0.152224643,interim
foundation_200,ICML,oral,introduction,figures,9,0.222222,0.142857,0.0,0.0,0.0,0.0,1.0,0.222222222,interim
foundation_200,ICML,oral,introduction,tables,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,introduction,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,introduction,displayed_equations,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,introduction,visual_objects,9,0.222222,0.142857,0.0,0.0,0.0,0.0,1.0,0.222222222,interim
foundation_200,ICML,oral,introduction,visual_objects_per_1000_words,9,0.233282,0.138696,0.0,0.0,0.0,0.0,1.128668,0.23328244,interim
foundation_200,ICML,oral,introduction,equations_per_1000_words,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,introduction,visual_share_within_main,9,0.023457,0.014286,0.0,0.0,0.0,0.0,0.111111,0.02345679,interim
foundation_200,ICML,oral,introduction,equation_share_within_main,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,related_work,estimated_words,9,544.888889,514.285714,480.0,430.0,600.0,400.0,904.0,544.888888889,interim
foundation_200,ICML,oral,related_work,main_word_share,9,0.097308,0.091468,0.082,0.0724,0.107875,0.065,0.1705,0.097308318,interim
foundation_200,ICML,oral,related_work,figures,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,tables,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,displayed_equations,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,visual_objects,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,visual_objects_per_1000_words,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,equations_per_1000_words,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,visual_share_within_main,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,related_work,equation_share_within_main,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,method,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,method,estimated_words,9,1624.333333,1608.0,1700.0,1220.0,1950.0,863.0,2500.0,1624.333333333,interim
foundation_200,ICML,oral,method,main_word_share,9,0.256844,0.253286,0.242,0.2099,0.308,0.188,0.350593,0.256843701,interim
foundation_200,ICML,oral,method,figures,9,2.222222,2.142857,2.0,1.0,3.0,1.0,4.0,2.222222222,interim
foundation_200,ICML,oral,method,tables,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,method,algorithms,9,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111,interim
foundation_200,ICML,oral,method,displayed_equations,9,8.333333,7.142857,7.0,3.0,12.0,0.0,25.0,8.333333333,interim
foundation_200,ICML,oral,method,visual_objects,9,2.333333,2.285714,3.0,1.0,3.0,1.0,4.0,2.333333333,interim
foundation_200,ICML,oral,method,visual_objects_per_1000_words,9,1.460672,1.295337,1.2,0.961076,1.574803,0.8,3.278689,1.460672141,interim
foundation_200,ICML,oral,method,equations_per_1000_words,9,5.298317,4.937356,4.098361,1.764706,10.4,0.0,13.12336,5.298316582,interim
foundation_200,ICML,oral,method,visual_share_within_main,9,0.22742,0.21345,0.25,0.111111,0.272727,0.052632,0.5,0.227419882,interim
foundation_200,ICML,oral,method,equation_share_within_main,8,0.910866,0.92037,0.944444,0.825,1.0,0.764706,1.0,0.910866013,interim
foundation_200,ICML,oral,theory,present,9,0.333333,0.285714,0.0,0.0,1.0,0.0,1.0,0.333333333,interim
foundation_200,ICML,oral,theory,estimated_words,9,281.111111,118.571429,0.0,0.0,180.0,0.0,1700.0,281.111111111,interim
foundation_200,ICML,oral,theory,main_word_share,9,0.046333,0.02,0.0,0.0,0.035,0.0,0.277,0.046333333,interim
foundation_200,ICML,oral,theory,figures,9,0.666667,0.0,0.0,0.0,0.0,0.0,6.0,0.666666667,interim
foundation_200,ICML,oral,theory,tables,9,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111,interim
foundation_200,ICML,oral,theory,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,theory,displayed_equations,9,0.888889,0.571429,0.0,0.0,1.0,0.0,4.0,0.888888889,interim
foundation_200,ICML,oral,theory,visual_objects,9,0.777778,0.0,0.0,0.0,0.0,0.0,7.0,0.777777778,interim
foundation_200,ICML,oral,theory,visual_objects_per_1000_words,3,1.372549,1.372549,0.0,0.0,2.058824,0.0,4.117647,1.37254902,interim
foundation_200,ICML,oral,theory,equations_per_1000_words,3,4.491369,4.491369,5.555556,3.660131,5.854701,1.764706,6.153846,4.491369197,interim
foundation_200,ICML,oral,theory,visual_share_within_main,9,0.040936,0.0,0.0,0.0,0.0,0.0,0.368421,0.040935673,interim
foundation_200,ICML,oral,theory,equation_share_within_main,8,0.075245,0.061111,0.0,0.0,0.175,0.0,0.235294,0.075245098,interim
foundation_200,ICML,oral,experimental_design,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,experimental_design,estimated_words,9,680.0,617.142857,610.0,450.0,620.0,430.0,1370.0,680.0,interim
foundation_200,ICML,oral,experimental_design,main_word_share,9,0.119252,0.11161,0.088,0.0771,0.1484,0.07,0.222,0.119252287,interim
foundation_200,ICML,oral,experimental_design,figures,9,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111,interim
foundation_200,ICML,oral,experimental_design,tables,9,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111,interim
foundation_200,ICML,oral,experimental_design,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,experimental_design,displayed_equations,9,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111111,interim
foundation_200,ICML,oral,experimental_design,visual_objects,9,0.222222,0.142857,0.0,0.0,0.0,0.0,1.0,0.222222222,interim
foundation_200,ICML,oral,experimental_design,visual_objects_per_1000_words,9,0.361361,0.230415,0.0,0.0,0.0,0.0,1.639344,0.361360832,interim
foundation_200,ICML,oral,experimental_design,equations_per_1000_words,9,0.10101,0.0,0.0,0.0,0.0,0.0,0.909091,0.101010101,interim
foundation_200,ICML,oral,experimental_design,visual_share_within_main,9,0.022447,0.012987,0.0,0.0,0.0,0.0,0.111111,0.022446689,interim
foundation_200,ICML,oral,experimental_design,equation_share_within_main,8,0.013889,0.0,0.0,0.0,0.0,0.0,0.111111,0.013888889,interim
foundation_200,ICML,oral,results,present,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,interim
foundation_200,ICML,oral,results,estimated_words,9,883.555556,874.571429,850.0,690.0,1172.0,575.0,1255.0,883.555555556,interim
foundation_200,ICML,oral,results,main_word_share,9,0.153728,0.155937,0.1557,0.135,0.18,0.093,0.199,0.153728455,interim
foundation_200,ICML,oral,results,figures,9,1.888889,1.428571,1.0,0.0,3.0,0.0,7.0,1.888888889,interim
foundation_200,ICML,oral,results,tables,9,2.666667,2.571429,3.0,2.0,3.0,1.0,5.0,2.666666667,interim
foundation_200,ICML,oral,results,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,results,displayed_equations,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,results,visual_objects,9,4.555556,4.0,4.0,3.0,5.0,3.0,10.0,4.555555556,interim
foundation_200,ICML,oral,results,visual_objects_per_1000_words,9,5.269807,5.263015,5.217391,4.285714,5.882353,2.390438,8.196721,5.269807378,interim
foundation_200,ICML,oral,results,equations_per_1000_words,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,results,visual_share_within_main,9,0.405778,0.403388,0.375,0.294118,0.526316,0.272727,0.555556,0.405777677,interim
foundation_200,ICML,oral,results,equation_share_within_main,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,ablation,present,9,0.888889,1.0,1.0,1.0,1.0,0.0,1.0,0.888888889,interim
foundation_200,ICML,oral,ablation,estimated_words,9,520.111111,511.571429,470.0,400.0,560.0,0.0,1100.0,520.111111111,interim
foundation_200,ICML,oral,ablation,main_word_share,9,0.079534,0.081115,0.084502,0.0617,0.105,0.0,0.148,0.079533553,interim
foundation_200,ICML,oral,ablation,figures,9,1.111111,0.714286,1.0,0.0,1.0,0.0,5.0,1.111111111,interim
foundation_200,ICML,oral,ablation,tables,9,1.777778,1.142857,1.0,0.0,2.0,0.0,8.0,1.777777778,interim
foundation_200,ICML,oral,ablation,algorithms,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,ablation,displayed_equations,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interim
foundation_200,ICML,oral,ablation,visual_objects,9,2.888889,2.428571,3.0,1.0,4.0,0.0,9.0,2.888888889,interim
foundation_200,ICML,oral,ablation,visual_share_within_main,9,0.247881,0.243074,0.3,0.125,0.363636,0.0,0.529412,0.247880768,interim
